instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,is_weekend,hr_sin,hr_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos,morning_rush,evening_rush,midday_rest,workingday_morning_rush,workingday_evening_rush,non_workingday_midday,time_period,temp_hum_interaction,comfort,is_bad_weather,casual_lag1,casual_lag24,casual_roll3,casual_roll24,registered_lag1,registered_lag24,registered_roll3,registered_roll24,cnt_lag1,cnt_lag24,cnt_roll3,cnt_roll24
9910,2012-02-22,1,1,2,22,0,3,1,2,0.44,0.47,0.2537,18,129,147,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,Late Night,0.20679999999999998,0.23320000000000002,0,19.0,3.0,22.0,15.625,220.0,97.0,258.0,180.66666666666666,239.0,100.0,280.0,196.29166666666666
9911,2012-02-22,1,1,2,23,0,3,1,2,0.46,0.41,0.2836,5,57,62,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0,Late Night,0.1886,0.27140000000000003,0,18.0,1.0,20.666666666666668,16.25,129.0,46.0,199.33333333333334,182.0,147.0,47.0,220.0,198.25
9912,2012-02-23,1,1,2,0,0,4,1,2,0.44,0.47,0.2537,12,30,42,0,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Night,0.20679999999999998,0.23320000000000002,0,5.0,5.0,14.0,16.416666666666668,57.0,19.0,135.33333333333334,182.45833333333334,62.0,24.0,149.33333333333334,198.875
9913,2012-02-23,1,1,2,1,0,4,1,2,0.44,0.58,0.2836,3,12,15,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Night,0.2552,0.18480000000000002,0,12.0,3.0,11.666666666666666,16.708333333333332,30.0,4.0,72.0,182.91666666666666,42.0,7.0,83.66666666666667,199.625
9914,2012-02-23,1,1,2,2,0,4,1,2,0.44,0.62,0.2239,5,4,9,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Night,0.2728,0.16720000000000002,0,3.0,1.0,6.666666666666667,16.708333333333332,12.0,5.0,33.0,183.25,15.0,6.0,39.666666666666664,199.95833333333334
9915,2012-02-23,1,1,2,3,0,4,1,3,0.44,0.67,0.194,2,4,6,0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Night,0.2948,0.1452,1,5.0,1.0,6.666666666666667,16.875,4.0,3.0,15.333333333333334,183.20833333333334,9.0,4.0,22.0,200.08333333333334
9916,2012-02-23,1,1,2,4,0,4,1,1,0.4,0.76,0.2239,0,1,1,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Night,0.30400000000000005,0.096,0,2.0,0.0,3.3333333333333335,16.916666666666668,4.0,2.0,6.666666666666667,183.25,6.0,2.0,10.0,200.16666666666666
9917,2012-02-23,1,1,2,5,0,4,1,1,0.4,0.76,0.2239,2,30,32,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Night,0.30400000000000005,0.096,0,0.0,1.0,2.3333333333333335,16.916666666666668,1.0,29.0,3.0,183.20833333333334,1.0,30.0,5.333333333333333,200.125
9918,2012-02-23,1,1,2,6,0,4,1,1,0.36,0.87,0.194,3,88,91,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Morning,0.3132,0.0468,0,2.0,5.0,1.3333333333333333,16.958333333333332,30.0,85.0,11.666666666666666,183.25,32.0,90.0,13.0,200.20833333333334
9919,2012-02-23,1,1,2,7,0,4,1,1,0.36,0.81,0.2239,9,317,326,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,0,Morning,0.2916,0.06839999999999997,0,3.0,10.0,1.6666666666666667,16.875,88.0,292.0,39.666666666666664,183.375,91.0,302.0,41.333333333333336,200.25
9920,2012-02-23,1,1,2,8,0,4,1,1,0.34,0.87,0.194,11,549,560,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,0,Morning,0.2958,0.0442,0,9.0,9.0,4.666666666666667,16.833333333333332,317.0,567.0,145.0,184.41666666666666,326.0,576.0,149.66666666666666,201.25
9921,2012-02-23,1,1,2,9,0,4,1,1,0.36,0.81,0.2537,14,228,242,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,1,0,0,Morning,0.2916,0.06839999999999997,0,11.0,11.0,7.666666666666667,16.916666666666668,549.0,241.0,318.0,183.66666666666666,560.0,252.0,325.6666666666667,200.58333333333334
9922,2012-02-23,1,1,2,10,0,4,1,1,0.42,0.67,0.194,41,107,148,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Morning,0.2814,0.13859999999999997,0,14.0,17.0,11.333333333333334,17.041666666666668,228.0,122.0,364.6666666666667,183.125,242.0,139.0,376.0,200.16666666666666
9923,2012-02-23,1,1,2,11,0,4,1,1,0.48,0.48,0.2836,54,128,182,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Morning,0.2304,0.2496,0,41.0,22.0,22.0,18.041666666666668,107.0,149.0,294.6666666666667,182.5,148.0,171.0,316.6666666666667,200.54166666666666
9924,2012-02-23,1,1,2,12,0,4,1,1,0.5,0.42,0.2537,25,199,224,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,Afternoon,0.21,0.29000000000000004,0,54.0,21.0,36.333333333333336,19.375,128.0,186.0,154.33333333333334,181.625,182.0,207.0,190.66666666666666,201.0
9925,2012-02-23,1,1,2,13,0,4,1,1,0.52,0.39,0.194,30,188,218,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,Afternoon,0.2028,0.3172,0,25.0,15.0,40.0,19.541666666666668,199.0,175.0,144.66666666666666,182.16666666666666,224.0,190.0,184.66666666666666,201.70833333333334
9926,2012-02-23,1,1,2,14,0,4,1,1,0.54,0.37,0.2537,36,156,192,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0,Afternoon,0.1998,0.3402,0,30.0,35.0,36.333333333333336,20.166666666666668,188.0,142.0,171.66666666666666,182.70833333333334,218.0,177.0,208.0,202.875
9927,2012-02-23,1,1,2,15,0,4,1,1,0.54,0.33,0.1343,46,171,217,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Afternoon,0.17820000000000003,0.3618,0,36.0,34.0,30.333333333333332,20.208333333333332,156.0,161.0,181.0,183.29166666666666,192.0,195.0,211.33333333333334,203.5
9928,2012-02-23,1,1,2,16,0,4,1,1,0.56,0.32,0.0,45,298,343,0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Afternoon,0.17920000000000003,0.3808,0,46.0,30.0,37.333333333333336,20.708333333333332,171.0,268.0,171.66666666666666,183.70833333333334,217.0,298.0,209.0,204.41666666666666
9929,2012-02-23,1,1,2,17,0,4,1,1,0.54,0.32,0.1642,49,561,610,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,Evening,0.1728,0.36719999999999997,0,45.0,43.0,42.333333333333336,21.333333333333332,298.0,486.0,208.33333333333334,184.95833333333334,343.0,529.0,250.66666666666666,206.29166666666666
9930,2012-02-23,1,1,2,18,0,4,1,1,0.54,0.37,0.1343,36,486,522,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,Evening,0.1998,0.3402,0,49.0,42.0,46.666666666666664,21.583333333333332,561.0,483.0,343.3333333333333,188.08333333333334,610.0,525.0,390.0,209.66666666666666
9931,2012-02-23,1,1,2,19,0,4,1,1,0.5,0.39,0.0896,20,349,369,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,1,0,0,1,0,Evening,0.195,0.305,0,36.0,22.0,43.333333333333336,21.333333333333332,486.0,305.0,448.3333333333333,188.20833333333334,522.0,327.0,491.6666666666667,209.54166666666666
9932,2012-02-23,1,1,2,20,0,4,1,1,0.46,0.44,0.1343,23,246,269,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Evening,0.2024,0.25760000000000005,0,20.0,25.0,35.0,21.25,349.0,249.0,465.3333333333333,190.04166666666666,369.0,274.0,500.3333333333333,211.29166666666666
9933,2012-02-23,1,1,2,21,0,4,1,1,0.44,0.51,0.2239,17,205,222,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Evening,0.22440000000000002,0.21559999999999999,0,23.0,19.0,26.333333333333332,21.166666666666668,246.0,220.0,360.3333333333333,189.91666666666666,269.0,239.0,386.6666666666667,211.08333333333334
9934,2012-02-23,1,1,2,22,0,4,1,1,0.44,0.54,0.2537,19,118,137,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Late Night,0.2376,0.2024,0,17.0,18.0,20.0,21.083333333333332,205.0,129.0,266.6666666666667,189.29166666666666,222.0,147.0,286.6666666666667,210.375
9935,2012-02-23,1,1,2,23,0,4,1,1,0.44,0.54,0.0,14,71,85,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0,Late Night,0.2376,0.2024,0,19.0,5.0,19.666666666666668,21.125,118.0,57.0,189.66666666666666,188.83333333333334,137.0,62.0,209.33333333333334,209.95833333333334
9936,2012-02-24,1,1,2,0,0,5,1,2,0.44,0.58,0.0896,12,34,46,0,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.2552,0.18480000000000002,0,14.0,12.0,16.666666666666668,21.5,71.0,30.0,131.33333333333334,189.41666666666666,85.0,42.0,148.0,210.91666666666666
9937,2012-02-24,1,1,2,1,0,5,1,1,0.44,0.62,0.194,3,15,18,0,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.2728,0.16720000000000002,0,12.0,3.0,15.0,21.5,34.0,12.0,74.33333333333333,189.58333333333334,46.0,15.0,89.33333333333333,211.08333333333334
9938,2012-02-24,1,1,2,2,0,5,1,3,0.42,0.77,0.2836,1,4,5,0,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.3234,0.09659999999999999,1,3.0,5.0,9.666666666666666,21.5,15.0,4.0,40.0,189.70833333333334,18.0,9.0,49.666666666666664,211.20833333333334
9939,2012-02-24,1,1,2,3,0,5,1,1,0.42,0.82,0.1343,0,5,5,0,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.3444,0.07560000000000001,0,1.0,2.0,5.333333333333333,21.333333333333332,4.0,4.0,17.666666666666668,189.70833333333334,5.0,6.0,23.0,211.04166666666666
9940,2012-02-24,1,1,2,4,0,5,1,1,0.4,0.87,0.1343,0,2,2,0,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.34800000000000003,0.052000000000000005,0,0.0,0.0,1.3333333333333333,21.25,5.0,1.0,8.0,189.75,5.0,1.0,9.333333333333334,211.0
9941,2012-02-24,1,1,2,5,0,5,1,2,0.4,0.87,0.194,1,25,26,0,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Night,0.34800000000000003,0.052000000000000005,0,0.0,2.0,0.3333333333333333,21.25,2.0,30.0,3.6666666666666665,189.79166666666666,2.0,32.0,4.0,211.04166666666666
9942,2012-02-24,1,1,2,6,0,5,1,2,0.4,0.87,0.1642,2,80,82,0,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Morning,0.34800000000000003,0.052000000000000005,0,1.0,3.0,0.3333333333333333,21.208333333333332,25.0,88.0,10.666666666666666,189.58333333333334,26.0,91.0,11.0,210.79166666666666
9943,2012-02-24,1,1,2,7,0,5,1,2,0.4,0.76,0.2239,7,265,272,0,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,Morning,0.30400000000000005,0.096,0,2.0,9.0,1.0,21.166666666666668,80.0,317.0,35.666666666666664,189.25,82.0,326.0,36.666666666666664,210.41666666666666
9944,2012-02-24,1,1,2,8,0,5,1,2,0.38,0.76,0.3284,17,452,469,0,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,Morning,0.2888,0.0912,0,7.0,11.0,3.3333333333333335,21.083333333333332,265.0,549.0,123.33333333333333,187.08333333333334,272.0,560.0,126.66666666666667,208.16666666666666
9945,2012-02-24,1,1,2,9,0,5,1,3,0.36,0.81,0.2537,15,229,244,0,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,1,0,0,Morning,0.2916,0.06839999999999997,1,17.0,14.0,8.666666666666666,21.333333333333332,452.0,228.0,265.6666666666667,183.04166666666666,469.0,242.0,274.3333333333333,204.375
9946,2012-02-24,1,1,2,10,0,5,1,3,0.36,0.81,0.1642,22,119,141,0,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Morning,0.2916,0.06839999999999997,1,15.0,41.0,13.0,21.375,229.0,107.0,315.3333333333333,183.08333333333334,244.0,148.0,328.3333333333333,204.45833333333334
9947,2012-02-24,1,1,2,11,0,5,1,2,0.36,0.81,0.1045,27,136,163,0,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Morning,0.2916,0.06839999999999997,0,22.0,54.0,18.0,20.583333333333332,119.0,128.0,266.6666666666667,183.58333333333334,141.0,182.0,284.6666666666667,204.16666666666666
9948,2012-02-24,1,1,2,12,0,5,1,2,0.4,0.76,0.1343,27,201,228,0,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,Afternoon,0.30400000000000005,0.096,0,27.0,25.0,21.333333333333332,19.458333333333332,136.0,199.0,161.33333333333334,183.91666666666666,163.0,224.0,182.66666666666666,203.375
9949,2012-02-24,1,1,2,13,0,5,1,2,0.42,0.71,0.1045,30,153,183,0,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,Afternoon,0.29819999999999997,0.1218,0,27.0,30.0,25.333333333333332,19.541666666666668,201.0,188.0,152.0,184.0,228.0,218.0,177.33333333333334,203.54166666666666
9950,2012-02-24,1,1,2,14,0,5,1,2,0.46,0.67,0.1045,5,26,31,0,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0,Afternoon,0.30820000000000003,0.1518,0,30.0,36.0,28.0,19.541666666666668,153.0,156.0,163.33333333333334,182.54166666666666,183.0,192.0,191.33333333333334,202.08333333333334
9951,2012-02-24,1,1,2,15,0,5,1,3,0.4,0.87,0.194,11,83,94,0,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Afternoon,0.34800000000000003,0.052000000000000005,1,5.0,46.0,20.666666666666668,18.25,26.0,171.0,126.66666666666667,177.125,31.0,217.0,147.33333333333334,195.375
9952,2012-02-24,1,1,2,16,0,5,1,3,0.4,0.87,0.194,12,166,178,0,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Afternoon,0.34800000000000003,0.052000000000000005,1,11.0,45.0,15.333333333333334,16.791666666666668,83.0,298.0,87.33333333333333,173.45833333333334,94.0,343.0,102.66666666666667,190.25
9953,2012-02-24,1,1,2,17,0,5,1,3,0.42,0.94,0.1045,14,242,256,0,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,Evening,0.3948,0.02520000000000002,1,12.0,49.0,9.333333333333334,15.416666666666666,166.0,561.0,91.66666666666667,167.95833333333334,178.0,610.0,101.0,183.375
9954,2012-02-24,1,1,2,18,0,5,1,2,0.42,0.94,0.0,11,289,300,0,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,Evening,0.3948,0.02520000000000002,0,14.0,36.0,12.333333333333334,13.958333333333334,242.0,486.0,163.66666666666666,154.66666666666666,256.0,522.0,176.0,168.625
9955,2012-02-24,1,1,2,19,0,5,1,2,0.44,0.88,0.1045,6,227,233,0,-0.9659258262890684,0.2588190451025203,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,1,0,0,1,0,Evening,0.3872,0.0528,0,11.0,20.0,12.333333333333334,12.916666666666666,289.0,349.0,232.33333333333334,146.45833333333334,300.0,369.0,244.66666666666666,159.375
9956,2012-02-24,1,1,2,20,0,5,1,1,0.44,0.62,0.4179,8,159,167,0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Evening,0.2728,0.16720000000000002,0,6.0,23.0,10.333333333333334,12.333333333333334,227.0,246.0,252.66666666666666,141.375,233.0,269.0,263.0,153.70833333333334
9957,2012-02-24,1,1,2,21,0,5,1,1,0.42,0.35,0.806,1,151,152,0,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Evening,0.147,0.273,0,8.0,17.0,8.333333333333334,11.708333333333334,159.0,205.0,225.0,137.75,167.0,222.0,233.33333333333334,149.45833333333334
9958,2012-02-24,1,1,2,22,0,5,1,1,0.4,0.37,0.5821,4,102,106,0,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Late Night,0.148,0.252,0,1.0,19.0,5.0,11.041666666666666,151.0,118.0,179.0,135.5,152.0,137.0,184.0,146.54166666666666
9959,2012-02-24,1,1,2,23,0,5,1,1,0.38,0.37,0.6866,10,76,86,0,-0.25881904510252157,0.9659258262890681,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0,Late Night,0.1406,0.2394,0,4.0,14.0,4.333333333333333,10.416666666666666,102.0,71.0,137.33333333333334,134.83333333333334,106.0,85.0,141.66666666666666,145.25
9960,2012-02-25,1,1,2,0,0,6,0,1,0.36,0.43,0.3881,5,56,61,1,0.0,1.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.1548,0.20520000000000002,0,10.0,12.0,5.0,10.25,76.0,34.0,109.66666666666667,135.04166666666666,86.0,46.0,114.66666666666667,145.29166666666666
9961,2012-02-25,1,1,2,1,0,6,0,1,0.34,0.42,0.3582,4,42,46,1,0.25881904510252074,0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.1428,0.19720000000000004,0,5.0,3.0,6.333333333333333,9.958333333333334,56.0,15.0,78.0,135.95833333333334,61.0,18.0,84.33333333333333,145.91666666666666
9962,2012-02-25,1,1,2,2,0,6,0,1,0.32,0.45,0.2537,1,37,38,1,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.14400000000000002,0.17600000000000002,0,4.0,1.0,6.333333333333333,10.0,42.0,4.0,58.0,137.08333333333334,46.0,5.0,64.33333333333333,147.08333333333334
9963,2012-02-25,1,1,2,3,0,6,0,1,0.3,0.45,0.2985,0,7,7,1,0.7071067811865475,0.7071067811865476,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.135,0.165,0,1.0,0.0,3.3333333333333335,10.0,37.0,5.0,45.0,138.45833333333334,38.0,5.0,48.333333333333336,148.45833333333334
9964,2012-02-25,1,1,2,4,0,6,0,1,0.3,0.42,0.3284,0,2,2,1,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.126,0.17400000000000002,0,0.0,0.0,1.6666666666666667,10.0,7.0,2.0,28.666666666666668,138.54166666666666,7.0,2.0,30.333333333333332,148.54166666666666
9965,2012-02-25,1,1,2,5,0,6,0,2,0.3,0.42,0.2985,0,3,3,1,0.9659258262890683,0.25881904510252074,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Night,0.126,0.17400000000000002,0,0.0,1.0,0.3333333333333333,10.0,2.0,25.0,15.333333333333334,138.54166666666666,2.0,26.0,15.666666666666666,148.54166666666666
9966,2012-02-25,1,1,2,6,0,6,0,2,0.3,0.42,0.2985,1,12,13,1,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Morning,0.126,0.17400000000000002,0,0.0,2.0,0.0,9.958333333333334,3.0,80.0,4.0,137.625,3.0,82.0,4.0,147.58333333333334
9967,2012-02-25,1,1,2,7,0,6,0,1,0.28,0.45,0.4478,3,20,23,1,0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,Morning,0.12600000000000003,0.15400000000000003,0,1.0,7.0,0.3333333333333333,9.916666666666666,12.0,265.0,5.666666666666667,134.79166666666666,13.0,272.0,6.0,144.70833333333334
9968,2012-02-25,1,1,2,8,0,6,0,1,0.26,0.48,0.2985,3,90,93,1,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,Morning,0.1248,0.13520000000000001,0,3.0,17.0,1.3333333333333333,9.75,20.0,452.0,11.666666666666666,124.58333333333333,23.0,469.0,13.0,134.33333333333334
9969,2012-02-25,1,1,2,9,0,6,0,3,0.22,0.75,0.3284,15,107,122,1,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,0,0,0,0,0,Morning,0.165,0.055,1,3.0,15.0,2.3333333333333335,9.166666666666666,90.0,229.0,40.666666666666664,109.5,93.0,244.0,43.0,118.66666666666667
9970,2012-02-25,1,1,2,10,0,6,0,1,0.26,0.6,0.3582,24,159,183,1,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Morning,0.156,0.10400000000000001,0,15.0,22.0,7.0,9.166666666666666,107.0,119.0,72.33333333333333,104.41666666666667,122.0,141.0,79.33333333333333,113.58333333333333
9971,2012-02-25,1,1,2,11,0,6,0,1,0.3,0.39,0.6119,23,187,210,1,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Morning,0.11699999999999999,0.183,0,24.0,27.0,14.0,9.25,159.0,136.0,118.66666666666667,106.08333333333333,183.0,163.0,132.66666666666666,115.33333333333333
9972,2012-02-25,1,1,2,12,0,6,0,1,0.32,0.29,0.6567,41,217,258,1,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,1,Afternoon,0.0928,0.22719999999999999,0,23.0,27.0,20.666666666666668,9.083333333333334,187.0,201.0,151.0,108.20833333333333,210.0,228.0,171.66666666666666,117.29166666666667
9973,2012-02-25,1,1,2,13,0,6,0,1,0.32,0.31,0.4925,48,178,226,1,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,1,Afternoon,0.0992,0.2208,0,41.0,30.0,29.333333333333332,9.666666666666666,217.0,153.0,187.66666666666666,108.875,258.0,183.0,217.0,118.54166666666667
9974,2012-02-25,1,1,2,14,0,6,0,1,0.32,0.29,0.5522,35,181,216,1,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,1,0,0,1,Afternoon,0.0928,0.22719999999999999,0,48.0,5.0,37.333333333333336,10.416666666666666,178.0,26.0,194.0,109.91666666666667,226.0,31.0,231.33333333333334,120.33333333333333
9975,2012-02-25,1,1,2,15,0,6,0,1,0.32,0.29,0.4179,21,211,232,1,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Afternoon,0.0928,0.22719999999999999,0,35.0,11.0,41.333333333333336,11.666666666666666,181.0,83.0,192.0,116.375,216.0,94.0,233.33333333333334,128.04166666666666
9976,2012-02-25,1,1,2,16,0,6,0,1,0.32,0.26,0.5821,32,163,195,1,-0.8660254037844384,-0.5000000000000004,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0,Afternoon,0.08320000000000001,0.2368,0,21.0,12.0,34.666666666666664,12.083333333333334,211.0,166.0,190.0,121.70833333333333,232.0,178.0,224.66666666666666,133.79166666666666
9977,2012-02-25,1,1,2,17,0,6,0,1,0.3,0.33,0.3582,16,143,159,1,-0.9659258262890683,-0.25881904510252063,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,Evening,0.099,0.20099999999999998,0,32.0,14.0,29.333333333333332,12.916666666666666,163.0,242.0,185.0,121.58333333333333,195.0,256.0,214.33333333333334,134.5
9978,2012-02-25,1,1,2,18,0,6,0,1,0.3,0.28,0.5821,7,126,133,1,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,1,0,0,0,0,Evening,0.084,0.216,0,16.0,11.0,23.0,13.0,143.0,289.0,172.33333333333334,117.45833333333333,159.0,300.0,195.33333333333334,130.45833333333334
