season,yr,mnth,hr,holiday,weekday,workingday,weathersit,time_period,temp,hum,hr_sin,hr_cos,evening_rush,midday_rest,workingday_morning_rush,workingday_evening_rush,temp_hum_interaction,comfort,casual_lag1,casual_lag24,casual_roll3,casual_roll24,registered_lag1,registered_lag24,registered_roll3,registered_roll24,cnt_lag1,cnt_lag24,cnt_roll3,cnt_roll24
4,0,12,17,0,5,1,1,Evening,0.42,0.38,-0.9659258262890684,-0.2588190451025206,1,0,0,1,0.1596,0.2603999999999999,22.0,9.0,23.666666666666668,10.041666666666666,254.0,409.0,191.33333333333331,155.54166666666666,276.0,418.0,215.0,165.58333333333334
4,0,12,18,0,5,1,1,Evening,0.4,0.5,-1.0,-1.8369701987210294e-16,1,0,0,1,0.2,0.2,20.0,12.0,22.0,10.5,391.0,393.0,273.3333333333333,154.79166666666666,411.0,405.0,295.3333333333333,165.29166666666666
4,0,12,19,0,5,1,1,Evening,0.34,0.53,-0.9659258262890684,0.2588190451025203,1,0,0,1,0.1802,0.1598,10.0,9.0,17.333333333333332,10.416666666666666,362.0,219.0,335.6666666666667,153.5,372.0,228.0,353.0,163.91666666666666
4,0,12,20,0,5,1,1,Evening,0.38,0.4,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.152,0.2279999999999999,13.0,12.0,14.333333333333334,10.583333333333334,252.0,178.0,335.0,154.875,265.0,190.0,349.3333333333333,165.45833333333334
4,0,12,21,0,5,1,1,Evening,0.34,0.49,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.1666,0.1734,12.0,8.0,11.666666666666666,10.583333333333334,178.0,154.0,264.0,154.875,190.0,162.0,275.6666666666667,165.45833333333334
4,0,12,22,0,5,1,1,Late Night,0.32,0.53,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.1696,0.1504,9.0,5.0,11.333333333333334,10.625,102.0,99.0,177.33333333333334,152.70833333333334,111.0,104.0,188.66666666666663,163.33333333333334
4,0,12,23,0,5,1,1,Late Night,0.32,0.53,-0.2588190451025215,0.965925826289068,0,0,0,0,0.1696,0.1504,7.0,3.0,9.333333333333334,10.708333333333334,95.0,70.0,125.0,152.54166666666666,102.0,73.0,134.33333333333334,163.25
4,0,12,0,0,6,0,1,Night,0.3,0.56,0.0,1.0,0,0,0,0,0.168,0.1319999999999999,14.0,6.0,10.0,11.166666666666666,81.0,32.0,92.66666666666669,153.0,95.0,38.0,102.66666666666669,164.16666666666666
4,0,12,1,0,6,0,1,Night,0.26,0.65,0.2588190451025207,0.9659258262890684,0,0,0,0,0.169,0.091,10.0,1.0,10.333333333333334,11.333333333333334,65.0,14.0,80.33333333333333,154.375,75.0,15.0,90.66666666666669,165.70833333333334
4,0,12,2,0,6,0,1,Night,0.26,0.65,0.4999999999999999,0.8660254037844387,0,0,0,0,0.169,0.091,9.0,0.0,11.0,11.666666666666666,62.0,10.0,69.33333333333333,156.375,71.0,10.0,80.33333333333333,168.04166666666666
4,0,12,3,0,6,0,1,Night,0.24,0.7,0.7071067811865475,0.7071067811865476,0,0,0,0,0.1679999999999999,0.072,9.0,0.0,9.333333333333334,12.041666666666666,41.0,1.0,56.0,157.66666666666666,50.0,1.0,65.33333333333333,169.70833333333334
4,0,12,4,0,6,0,1,Night,0.22,0.75,0.8660254037844386,0.5000000000000001,0,0,0,0,0.165,0.055,4.0,0.0,7.333333333333333,12.208333333333334,5.0,3.0,36.0,157.83333333333334,9.0,3.0,43.333333333333336,170.04166666666666
4,0,12,5,0,6,0,1,Night,0.24,0.7,0.9659258262890684,0.2588190451025207,0,0,0,0,0.1679999999999999,0.072,1.0,0.0,4.666666666666667,12.25,7.0,23.0,17.666666666666668,158.0,8.0,23.0,22.33333333333333,170.25
4,0,12,6,0,6,0,1,Morning,0.24,0.65,1.0,6.123233995736766e-17,0,0,0,0,0.156,0.0839999999999999,0.0,3.0,1.6666666666666667,12.25,6.0,84.0,6.0,157.29166666666666,6.0,87.0,7.666666666666667,169.54166666666666
4,0,12,7,0,6,0,1,Morning,0.22,0.75,0.9659258262890684,-0.2588190451025206,0,0,0,0,0.165,0.055,1.0,6.0,0.6666666666666666,12.166666666666666,10.0,199.0,7.666666666666667,154.20833333333334,11.0,205.0,8.333333333333334,166.375
4,0,12,8,0,6,0,1,Morning,0.24,0.75,0.8660254037844387,-0.4999999999999998,0,0,0,0,0.18,0.06,2.0,13.0,1.0,12.0,24.0,432.0,13.333333333333334,146.91666666666666,26.0,445.0,14.333333333333334,158.91666666666666
4,0,12,9,0,6,0,1,Morning,0.26,0.7,0.7071067811865476,-0.7071067811865475,0,0,0,0,0.182,0.078,1.0,12.0,1.3333333333333333,11.5,62.0,234.0,32.0,131.5,63.0,246.0,33.333333333333336,143.0
4,0,12,10,0,6,0,1,Morning,0.32,0.61,0.4999999999999999,-0.8660254037844387,0,0,0,0,0.1952,0.1248,25.0,16.0,9.333333333333334,12.041666666666666,99.0,89.0,61.66666666666666,125.875,124.0,105.0,71.0,137.91666666666666
4,0,12,11,0,6,0,1,Morning,0.32,0.57,0.258819045102521,-0.9659258262890682,0,0,0,0,0.1823999999999999,0.1376,22.0,18.0,16.0,12.291666666666666,173.0,142.0,111.33333333333331,129.375,195.0,160.0,127.33333333333331,141.66666666666666
4,0,12,12,0,6,0,1,Afternoon,0.36,0.5,1.2246467991473532e-16,-1.0,0,1,0,0,0.18,0.18,48.0,18.0,31.666666666666668,13.541666666666666,227.0,186.0,166.33333333333334,132.91666666666666,275.0,204.0,198.0,146.45833333333334
4,0,12,13,0,6,0,1,Afternoon,0.36,0.5,-0.2588190451025208,-0.9659258262890684,0,1,0,0,0.18,0.18,78.0,19.0,49.333333333333336,16.041666666666668,280.0,188.0,226.66666666666663,136.83333333333334,358.0,207.0,276.0,152.875
4,0,12,14,0,6,0,1,Afternoon,0.36,0.46,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.1656,0.1944,70.0,25.0,65.33333333333333,18.166666666666668,222.0,145.0,243.0,138.25,292.0,170.0,308.3333333333333,156.41666666666666
4,0,12,15,0,6,0,1,Afternoon,0.38,0.46,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0.1748,0.2052,92.0,24.0,80.0,20.95833333333333,251.0,175.0,251.0,142.66666666666666,343.0,199.0,331.0,163.625
4,0,12,16,0,6,0,1,Afternoon,0.38,0.46,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.1748,0.2052,100.0,22.0,87.33333333333333,24.125,237.0,254.0,236.66666666666663,145.25,337.0,276.0,324.0,169.375
4,0,12,17,0,6,0,1,Evening,0.36,0.62,-0.9659258262890684,-0.2588190451025206,1,0,0,0,0.2231999999999999,0.1368,75.0,20.0,89.0,26.33333333333333,230.0,391.0,239.33333333333331,144.25,305.0,411.0,328.3333333333333,170.58333333333334
4,0,12,18,0,6,0,1,Evening,0.34,0.53,-1.0,-1.8369701987210294e-16,1,0,0,0,0.1802,0.1598,46.0,10.0,73.66666666666667,27.416666666666668,186.0,362.0,217.66666666666663,135.70833333333334,232.0,372.0,291.3333333333333,163.125
4,0,12,19,0,6,0,1,Evening,0.3,0.61,-0.9659258262890684,0.2588190451025203,1,0,0,0,0.183,0.1169999999999999,31.0,13.0,50.66666666666666,28.291666666666668,193.0,252.0,203.0,128.66666666666666,224.0,265.0,253.66666666666663,156.95833333333334
4,0,12,20,0,6,0,1,Evening,0.3,0.61,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.183,0.1169999999999999,31.0,12.0,36.0,29.041666666666668,144.0,178.0,174.33333333333334,124.16666666666669,175.0,190.0,210.33333333333331,153.20833333333334
4,0,12,21,0,6,0,2,Evening,0.3,0.61,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.183,0.1169999999999999,17.0,9.0,26.33333333333333,29.25,110.0,102.0,149.0,121.33333333333331,127.0,111.0,175.33333333333334,150.58333333333334
4,0,12,22,0,6,0,2,Late Night,0.32,0.61,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.1952,0.1248,5.0,7.0,17.666666666666668,29.08333333333333,104.0,95.0,119.33333333333331,121.41666666666669,109.0,102.0,137.0,150.5
4,0,12,23,0,6,0,1,Late Night,0.3,0.7,-0.2588190451025215,0.965925826289068,0,0,0,0,0.21,0.09,17.0,14.0,13.0,29.5,97.0,81.0,103.66666666666669,121.5,114.0,95.0,116.66666666666669,151.0
4,0,12,0,0,0,0,1,Night,0.3,0.7,0.0,1.0,0,0,0,0,0.21,0.09,12.0,10.0,11.333333333333334,29.416666666666668,73.0,65.0,91.33333333333331,121.16666666666669,85.0,75.0,102.66666666666669,150.58333333333334
4,0,12,1,0,0,0,1,Night,0.3,0.75,0.2588190451025207,0.9659258262890684,0,0,0,0,0.2249999999999999,0.075,19.0,9.0,16.0,29.791666666666668,64.0,62.0,78.0,121.125,83.0,71.0,94.0,150.91666666666666
4,0,12,2,0,0,0,1,Night,0.26,0.81,0.4999999999999999,0.8660254037844387,0,0,0,0,0.2106,0.0493999999999999,20.0,9.0,17.0,30.25,54.0,41.0,63.66666666666666,120.79166666666669,74.0,50.0,80.66666666666667,151.04166666666666
4,0,12,3,0,0,0,1,Night,0.28,0.75,0.7071067811865475,0.7071067811865476,0,0,0,0,0.21,0.07,11.0,4.0,16.666666666666668,30.33333333333333,51.0,5.0,56.333333333333336,121.20833333333331,62.0,9.0,73.0,151.54166666666666
4,0,12,4,0,0,0,1,Night,0.26,0.87,0.8660254037844386,0.5000000000000001,0,0,0,0,0.2262,0.0338,7.0,1.0,12.666666666666666,30.45833333333333,34.0,7.0,46.333333333333336,122.41666666666669,41.0,8.0,59.0,152.875
4,0,12,5,0,0,0,1,Night,0.26,0.81,0.9659258262890684,0.2588190451025207,0,0,0,0,0.2106,0.0493999999999999,2.0,0.0,6.666666666666667,30.5,9.0,6.0,31.33333333333333,122.5,11.0,6.0,38.0,153.0
4,0,12,6,0,0,0,1,Morning,0.24,0.93,1.0,6.123233995736766e-17,0,0,0,0,0.2232,0.0167999999999999,2.0,1.0,3.6666666666666665,30.58333333333333,2.0,10.0,15.0,122.33333333333331,4.0,11.0,18.666666666666668,152.91666666666666
4,0,12,7,0,0,0,1,Morning,0.26,0.87,0.9659258262890684,-0.2588190451025206,0,0,0,0,0.2262,0.0338,1.0,2.0,1.6666666666666667,30.58333333333333,3.0,24.0,4.666666666666667,122.04166666666669,4.0,26.0,6.333333333333333,152.625
4,0,12,8,0,0,0,1,Morning,0.26,0.87,0.8660254037844387,-0.4999999999999998,0,0,0,0,0.2262,0.0338,3.0,1.0,2.0,30.625,23.0,62.0,9.333333333333334,122.0,26.0,63.0,11.333333333333334,152.625
4,0,12,9,0,0,0,1,Morning,0.3,0.81,0.7071067811865476,-0.7071067811865475,0,0,0,0,0.243,0.0569999999999999,7.0,25.0,3.6666666666666665,30.875,48.0,99.0,24.666666666666668,121.41666666666669,55.0,124.0,28.33333333333333,152.29166666666666
4,0,12,10,0,0,0,1,Morning,0.32,0.81,0.4999999999999999,-0.8660254037844387,0,0,0,0,0.2592,0.0607999999999999,12.0,22.0,7.333333333333333,30.33333333333333,114.0,173.0,61.66666666666666,122.04166666666669,126.0,195.0,69.0,152.375
4,0,12,11,0,0,0,1,Morning,0.34,0.81,0.258819045102521,-0.9659258262890682,0,0,0,0,0.2754,0.0645999999999999,36.0,48.0,18.33333333333333,30.916666666666668,180.0,227.0,114.0,122.33333333333331,216.0,275.0,132.33333333333334,153.25
4,0,12,12,0,0,0,1,Afternoon,0.36,0.81,1.2246467991473532e-16,-1.0,0,1,0,0,0.2916,0.0683999999999999,48.0,78.0,32.0,30.916666666666668,206.0,280.0,166.66666666666666,121.45833333333331,254.0,358.0,198.66666666666663,152.375
4,0,12,13,0,0,0,1,Afternoon,0.4,0.66,-0.2588190451025208,-0.9659258262890684,0,1,0,0,0.264,0.1359999999999999,82.0,70.0,55.333333333333336,31.08333333333333,247.0,222.0,211.0,120.08333333333331,329.0,292.0,266.3333333333333,151.16666666666666
4,0,12,14,0,0,0,1,Afternoon,0.42,0.62,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.2603999999999999,0.1596,88.0,92.0,72.66666666666667,31.83333333333333,269.0,251.0,240.66666666666663,122.04166666666669,357.0,343.0,313.3333333333333,153.875
4,0,12,15,0,0,0,1,Afternoon,0.42,0.62,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0.2603999999999999,0.1596,77.0,100.0,82.33333333333333,31.20833333333333,246.0,237.0,254.0,121.83333333333331,323.0,337.0,336.3333333333333,153.04166666666666
4,0,12,16,0,0,0,1,Afternoon,0.42,0.58,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.2435999999999999,0.1764,69.0,75.0,78.0,29.916666666666668,227.0,230.0,247.33333333333331,121.41666666666669,296.0,305.0,325.3333333333333,151.33333333333334
4,0,12,17,0,0,0,1,Evening,0.38,0.76,-0.9659258262890684,-0.2588190451025206,1,0,0,0,0.2888,0.0912,64.0,46.0,70.0,29.45833333333333,266.0,186.0,246.33333333333331,122.91666666666669,330.0,232.0,316.3333333333333,152.375
4,0,12,18,0,0,0,1,Evening,0.38,0.71,-1.0,-1.8369701987210294e-16,1,0,0,0,0.2698,0.1102,38.0,31.0,57.0,29.125,207.0,193.0,233.33333333333331,123.79166666666669,245.0,224.0,290.3333333333333,152.91666666666666
4,0,12,19,0,0,0,1,Evening,0.38,0.76,-0.9659258262890684,0.2588190451025203,1,0,0,0,0.2888,0.0912,10.0,31.0,37.333333333333336,28.25,161.0,144.0,211.33333333333331,122.45833333333331,171.0,175.0,248.66666666666663,150.70833333333334
4,0,12,20,0,0,0,1,Evening,0.36,0.76,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.2736,0.0863999999999999,15.0,17.0,21.0,27.58333333333333,158.0,110.0,175.33333333333334,123.04166666666669,173.0,127.0,196.33333333333331,150.625
4,0,12,21,0,0,0,1,Evening,0.36,0.81,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.2916,0.0683999999999999,8.0,5.0,11.0,27.20833333333333,116.0,104.0,145.0,123.29166666666669,124.0,109.0,156.0,150.5
4,0,12,22,0,0,0,1,Late Night,0.34,0.87,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.2958,0.0442,7.0,17.0,10.0,27.291666666666668,65.0,97.0,113.0,121.66666666666669,72.0,114.0,123.0,148.95833333333334
4,0,12,23,0,0,0,1,Late Night,0.34,0.87,-0.2588190451025215,0.965925826289068,0,0,0,0,0.2958,0.0442,5.0,12.0,6.666666666666667,26.791666666666668,59.0,73.0,80.0,120.08333333333331,64.0,85.0,86.66666666666667,146.875
4,0,12,0,0,1,1,1,Night,0.32,0.87,0.0,1.0,0,0,0,0,0.2784,0.0416,3.0,19.0,5.0,26.416666666666668,42.0,64.0,55.333333333333336,118.79166666666669,45.0,83.0,60.333333333333336,145.20833333333334
4,0,12,1,0,1,1,1,Night,0.32,0.87,0.2588190451025207,0.9659258262890684,0,0,0,0,0.2784,0.0416,3.0,20.0,3.6666666666666665,25.75,21.0,54.0,40.66666666666666,117.0,24.0,74.0,44.333333333333336,142.75
4,0,12,2,0,1,1,1,Night,0.32,0.87,0.4999999999999999,0.8660254037844387,0,0,0,0,0.2784,0.0416,2.0,11.0,2.6666666666666665,25.0,10.0,51.0,24.33333333333333,115.16666666666669,12.0,62.0,27.0,140.16666666666666
4,0,12,3,0,1,1,1,Night,0.32,0.87,0.7071067811865475,0.7071067811865476,0,0,0,0,0.2784,0.0416,0.0,7.0,1.6666666666666667,24.541666666666668,8.0,34.0,13.0,113.375,8.0,41.0,14.666666666666666,137.91666666666666
4,0,12,4,0,1,1,1,Night,0.3,0.87,0.8660254037844386,0.5000000000000001,0,0,0,0,0.261,0.039,0.0,2.0,0.6666666666666666,24.25,2.0,9.0,6.666666666666667,112.04166666666669,2.0,11.0,7.333333333333333,136.29166666666666
4,0,12,5,0,1,1,1,Night,0.3,0.87,0.9659258262890684,0.2588190451025207,0,0,0,0,0.261,0.039,0.0,2.0,0.0,24.166666666666668,7.0,2.0,5.666666666666667,111.95833333333331,7.0,4.0,5.666666666666667,136.125
4,0,12,6,0,1,1,1,Morning,0.3,0.93,1.0,6.123233995736766e-17,0,0,0,0,0.279,0.0209999999999999,1.0,1.0,0.3333333333333333,24.125,24.0,3.0,11.0,112.875,25.0,4.0,11.333333333333334,137.0
4,0,12,7,0,1,1,1,Morning,0.32,0.9,0.9659258262890684,-0.2588190451025206,0,0,1,0,0.288,0.0319999999999999,1.0,3.0,0.6666666666666666,24.125,89.0,23.0,40.0,116.45833333333331,90.0,26.0,40.66666666666666,140.58333333333334
4,0,12,8,0,1,1,1,Morning,0.32,0.93,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.2976,0.0223999999999999,9.0,7.0,3.6666666666666665,24.375,274.0,48.0,129.0,126.91666666666669,283.0,55.0,132.66666666666666,151.29166666666666
4,0,12,9,0,1,1,2,Morning,0.36,0.87,0.7071067811865476,-0.7071067811865475,0,0,1,0,0.3132,0.0468,12.0,12.0,7.333333333333333,24.58333333333333,392.0,114.0,251.66666666666663,141.25,404.0,126.0,259.0,165.83333333333334
4,0,12,10,0,1,1,2,Morning,0.36,0.87,0.4999999999999999,-0.8660254037844387,0,0,0,0,0.3132,0.0468,12.0,36.0,11.0,24.58333333333333,178.0,180.0,281.3333333333333,143.91666666666666,190.0,216.0,292.3333333333333,168.5
4,0,12,11,0,1,1,2,Morning,0.36,0.87,0.258819045102521,-0.9659258262890682,0,0,0,0,0.3132,0.0468,9.0,48.0,11.0,23.45833333333333,78.0,206.0,216.0,139.66666666666666,87.0,254.0,227.0,163.125
4,0,12,12,0,1,1,2,Afternoon,0.4,0.76,1.2246467991473532e-16,-1.0,0,1,0,0,0.304,0.096,17.0,82.0,12.666666666666666,22.166666666666668,106.0,247.0,120.66666666666669,135.5,123.0,329.0,133.33333333333334,157.66666666666666
4,0,12,13,0,1,1,2,Afternoon,0.42,0.71,-0.2588190451025208,-0.9659258262890684,0,1,0,0,0.2981999999999999,0.1218,29.0,88.0,18.33333333333333,19.95833333333333,125.0,269.0,103.0,130.41666666666666,154.0,357.0,121.33333333333331,150.375
4,0,12,14,0,1,1,2,Afternoon,0.46,0.67,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.3082,0.1518,18.0,77.0,21.33333333333333,17.041666666666668,153.0,246.0,128.0,125.58333333333331,171.0,323.0,149.33333333333334,142.625
4,0,12,15,0,1,1,2,Afternoon,0.46,0.72,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0.3312,0.1288,7.0,69.0,18.0,14.125,126.0,227.0,134.66666666666666,120.58333333333331,133.0,296.0,152.66666666666666,134.70833333333334
4,0,12,16,0,1,1,1,Afternoon,0.5,0.63,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.315,0.185,16.0,64.0,13.666666666666666,11.916666666666666,132.0,266.0,137.0,116.625,148.0,330.0,150.66666666666666,128.54166666666666
4,0,12,17,0,1,1,1,Evening,0.42,0.77,-0.9659258262890684,-0.2588190451025206,1,0,0,1,0.3234,0.0965999999999999,10.0,38.0,11.0,9.666666666666666,238.0,207.0,165.33333333333334,115.45833333333331,248.0,245.0,176.33333333333334,125.125
4,0,12,18,0,1,1,1,Evening,0.44,0.77,-1.0,-1.8369701987210294e-16,1,0,0,1,0.3388,0.1012,16.0,10.0,14.0,8.75,430.0,161.0,266.6666666666667,124.75,446.0,171.0,280.6666666666667,133.5
4,0,12,19,0,1,1,2,Evening,0.46,0.77,-0.9659258262890684,0.2588190451025203,1,0,0,1,0.3542,0.1057999999999999,13.0,15.0,13.0,8.875,386.0,158.0,351.3333333333333,134.125,399.0,173.0,364.3333333333333,143.0
4,0,12,20,0,1,1,2,Evening,0.46,0.82,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.3772,0.0828,13.0,8.0,14.0,8.791666666666666,295.0,116.0,370.3333333333333,139.83333333333334,308.0,124.0,384.3333333333333,148.625
4,0,12,21,0,1,1,2,Evening,0.44,0.88,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.3872,0.0528,15.0,7.0,13.666666666666666,9.083333333333334,190.0,65.0,290.3333333333333,142.91666666666666,205.0,72.0,304.0,152.0
4,0,12,22,0,1,1,2,Late Night,0.44,0.88,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.3872,0.0528,10.0,5.0,12.666666666666666,9.208333333333334,166.0,59.0,217.0,147.125,176.0,64.0,229.66666666666663,156.33333333333334
4,0,12,23,0,1,1,2,Late Night,0.46,0.88,-0.2588190451025215,0.965925826289068,0,0,0,0,0.4048,0.0552,12.0,3.0,12.333333333333334,9.5,94.0,42.0,150.0,148.58333333333334,106.0,45.0,162.33333333333334,158.08333333333334
4,0,12,0,0,2,1,2,Night,0.5,0.77,0.0,1.0,0,0,0,0,0.385,0.1149999999999999,8.0,3.0,10.0,9.708333333333334,54.0,21.0,104.66666666666669,149.08333333333334,62.0,24.0,114.66666666666669,158.79166666666666
4,0,12,1,0,2,1,2,Night,0.46,0.88,0.2588190451025207,0.9659258262890684,0,0,0,0,0.4048,0.0552,3.0,2.0,7.666666666666667,9.708333333333334,25.0,10.0,57.66666666666666,149.25,28.0,12.0,65.33333333333333,158.95833333333334
4,0,12,2,0,2,1,2,Night,0.46,0.87,0.4999999999999999,0.8660254037844387,0,0,0,0,0.4002,0.0598,2.0,0.0,4.333333333333333,9.708333333333334,14.0,8.0,31.0,149.41666666666666,16.0,8.0,35.333333333333336,159.125
4,0,12,3,0,2,1,2,Night,0.46,0.87,0.7071067811865475,0.7071067811865476,0,0,0,0,0.4002,0.0598,0.0,0.0,1.6666666666666667,9.708333333333334,3.0,2.0,14.0,149.20833333333334,3.0,2.0,15.666666666666666,158.91666666666666
4,0,12,4,0,2,1,3,Night,0.46,0.88,0.8660254037844386,0.5000000000000001,0,0,0,0,0.4048,0.0552,0.0,0.0,0.6666666666666666,9.708333333333334,3.0,7.0,6.666666666666667,149.25,3.0,7.0,7.333333333333333,158.95833333333334
4,0,12,5,0,2,1,3,Night,0.46,0.88,0.9659258262890684,0.2588190451025207,0,0,0,0,0.4048,0.0552,0.0,1.0,0.0,9.708333333333334,7.0,24.0,4.333333333333333,149.25,7.0,25.0,4.333333333333333,158.95833333333334
4,0,12,6,0,2,1,2,Morning,0.44,0.94,1.0,6.123233995736766e-17,0,0,0,0,0.4135999999999999,0.0264,0.0,1.0,0.0,9.666666666666666,20.0,89.0,10.0,149.08333333333334,20.0,90.0,10.0,158.75
4,0,12,7,0,2,1,2,Morning,0.46,0.94,0.9659258262890684,-0.2588190451025206,0,0,1,0,0.4324,0.0276,5.0,9.0,1.6666666666666667,9.833333333333334,81.0,274.0,36.0,148.75,86.0,283.0,37.66666666666666,158.58333333333334
4,0,12,8,0,2,1,2,Morning,0.46,0.94,0.8660254037844387,-0.4999999999999998,0,0,1,0,0.4324,0.0276,7.0,12.0,4.0,9.75,227.0,392.0,109.33333333333331,146.79166666666666,234.0,404.0,113.33333333333331,156.54166666666666
4,0,12,9,0,2,1,2,Morning,0.46,0.94,0.7071067811865476,-0.7071067811865475,0,0,1,0,0.4324,0.0276,13.0,12.0,8.333333333333334,9.791666666666666,401.0,178.0,236.33333333333331,147.16666666666666,414.0,190.0,244.66666666666663,156.95833333333334
4,0,12,10,0,2,1,3,Morning,0.46,0.94,0.4999999999999999,-0.8660254037844387,0,0,0,0,0.4324,0.0276,4.0,9.0,8.0,9.458333333333334,200.0,78.0,276.0,148.08333333333334,204.0,87.0,284.0,157.54166666666666
4,0,12,11,0,2,1,3,Morning,0.46,0.94,0.258819045102521,-0.9659258262890682,0,0,0,0,0.4324,0.0276,6.0,17.0,7.666666666666667,9.333333333333334,44.0,106.0,215.0,146.66666666666666,50.0,123.0,222.66666666666663,156.0
4,0,12,12,0,2,1,3,Afternoon,0.46,1.0,1.2246467991473532e-16,-1.0,0,1,0,0,0.46,0.0,4.0,29.0,4.666666666666667,8.791666666666666,28.0,125.0,90.66666666666669,143.41666666666666,32.0,154.0,95.33333333333331,152.20833333333334
4,0,12,13,0,2,1,3,Afternoon,0.46,1.0,-0.2588190451025208,-0.9659258262890684,0,1,0,0,0.46,0.0,5.0,18.0,5.0,7.791666666666667,50.0,153.0,40.66666666666666,140.29166666666666,55.0,171.0,45.66666666666666,148.08333333333334
4,0,12,14,0,2,1,3,Afternoon,0.48,1.0,-0.4999999999999997,-0.8660254037844388,0,1,0,0,0.48,0.0,6.0,7.0,5.0,7.291666666666667,65.0,126.0,47.66666666666666,136.625,71.0,133.0,52.66666666666666,143.91666666666666
4,0,12,15,0,2,1,3,Afternoon,0.5,1.0,-0.7071067811865471,-0.7071067811865479,0,0,0,0,0.5,0.0,6.0,16.0,5.666666666666667,7.25,69.0,132.0,61.333333333333336,134.25,75.0,148.0,67.0,141.5
4,0,12,16,0,2,1,3,Afternoon,0.46,1.0,-0.8660254037844384,-0.5000000000000004,0,0,0,0,0.46,0.0,2.0,10.0,4.666666666666667,6.666666666666667,43.0,238.0,59.0,130.54166666666666,45.0,248.0,63.66666666666666,137.20833333333334
4,0,12,17,0,2,1,2,Evening,0.46,1.0,-0.9659258262890684,-0.2588190451025206,1,0,0,1,0.46,0.0,4.0,16.0,4.0,6.416666666666667,84.0,430.0,65.33333333333333,124.125,88.0,446.0,69.33333333333333,130.54166666666666
4,0,12,18,0,2,1,2,Evening,0.46,1.0,-1.0,-1.8369701987210294e-16,1,0,0,1,0.46,0.0,13.0,13.0,6.333333333333333,6.291666666666667,249.0,386.0,125.33333333333331,116.58333333333331,262.0,399.0,131.66666666666666,122.875
4,0,12,19,0,2,1,3,Evening,0.46,1.0,-0.9659258262890684,0.2588190451025203,1,0,0,1,0.46,0.0,17.0,13.0,11.333333333333334,6.458333333333333,287.0,295.0,206.66666666666663,112.45833333333331,304.0,308.0,218.0,118.91666666666669
4,0,12,20,0,2,1,3,Evening,0.46,1.0,-0.8660254037844386,0.5000000000000001,0,0,0,0,0.46,0.0,10.0,15.0,13.333333333333334,6.333333333333333,223.0,190.0,253.0,109.45833333333331,233.0,205.0,266.3333333333333,115.79166666666669
4,0,12,21,0,2,1,2,Evening,0.44,1.0,-0.7071067811865477,0.7071067811865474,0,0,0,0,0.44,0.0,3.0,10.0,10.0,5.833333333333333,107.0,166.0,205.66666666666663,106.0,110.0,176.0,215.66666666666663,111.83333333333331
4,0,12,22,0,2,1,3,Late Night,0.46,1.0,-0.5000000000000004,0.8660254037844384,0,0,0,0,0.46,0.0,6.0,12.0,6.333333333333333,5.666666666666667,108.0,94.0,146.0,103.58333333333331,114.0,106.0,152.33333333333334,109.25
4,0,12,23,0,2,1,3,Late Night,0.46,1.0,-0.2588190451025215,0.965925826289068,0,0,0,0,0.46,0.0,5.0,8.0,4.666666666666667,5.375,82.0,54.0,99.0,103.08333333333331,87.0,62.0,103.66666666666669,108.45833333333331
4,0,12,0,0,3,1,1,Night,0.44,1.0,0.0,1.0,0,0,0,0,0.44,0.0,5.0,3.0,5.333333333333333,5.25,48.0,25.0,79.33333333333333,102.83333333333331,53.0,28.0,84.66666666666667,108.08333333333331
4,0,12,1,0,3,1,2,Night,0.46,1.0,0.2588190451025207,0.9659258262890684,0,0,0,0,0.46,0.0,3.0,2.0,4.333333333333333,5.25,30.0,14.0,53.333333333333336,103.04166666666669,33.0,16.0,57.66666666666666,108.29166666666669
4,0,12,2,0,3,1,3,Night,0.46,1.0,0.4999999999999999,0.8660254037844387,0,0,0,0,0.46,0.0,4.0,0.0,4.0,5.333333333333333,9.0,3.0,29.0,102.83333333333331,13.0,3.0,33.0,108.16666666666669
