casual_lag1,casual_lag24,casual_roll24,casual_roll3,cnt_lag1,cnt_lag24,cnt_roll24,cnt_roll3,comfort,evening_rush,holiday,hr,hr_cos,hr_sin,hum,is_weekend,midday_rest,mnth,mnth_cos,registered_lag1,registered_lag24,registered_roll24,registered_roll3,season,temp,temp_hum_interaction,time_period,weathersit,weekday,weekday_sin,workingday,workingday_evening_rush,workingday_morning_rush,yr
32.0,11.0,21.83333333333333,44.0,420.0,160.0,190.45833333333331,511.3333333333333,0.0372,0,0,20,0.5000000000000001,-0.8660254037844386,0.94,0,0,9,-1.8369701987210294e-16,388.0,149.0,168.625,467.3333333333333,3,0.62,0.5828,Evening,2,4,-0.433883739117558,1,0,0,0
35.0,25.0,22.83333333333333,39.0,285.0,200.0,195.66666666666663,418.6666666666667,0.0703999999999999,0,0,21,0.7071067811865474,-0.7071067811865477,0.89,0,0,9,-1.8369701987210294e-16,250.0,175.0,172.83333333333334,379.6666666666667,3,0.64,0.5696,Evening,2,4,-0.433883739117558,1,0,0,0
27.0,15.0,22.916666666666668,31.33333333333333,221.0,127.0,196.54166666666663,308.6666666666667,0.0,0,0,22,0.8660254037844384,-0.5000000000000004,1.0,0,0,9,-1.8369701987210294e-16,194.0,112.0,173.625,277.3333333333333,3,0.62,0.62,Late Night,2,4,-0.433883739117558,1,0,0,0
21.0,15.0,23.166666666666668,27.666666666666668,187.0,95.0,199.04166666666663,231.0,0.0372,0,0,23,0.965925826289068,-0.2588190451025215,0.94,0,0,9,-1.8369701987210294e-16,166.0,80.0,175.875,203.33333333333331,3,0.62,0.5828,Late Night,2,4,-0.433883739117558,1,0,0,0
14.0,11.0,23.125,20.666666666666668,113.0,41.0,199.79166666666663,173.66666666666666,0.0372,0,0,0,1.0,0.0,0.94,0,0,9,-1.8369701987210294e-16,99.0,30.0,176.66666666666666,153.0,4,0.62,0.5828,Night,2,5,-0.9749279121818236,1,0,0,0
11.0,5.0,23.125,15.333333333333334,52.0,11.0,200.25,117.33333333333331,0.0,0,0,1,0.9659258262890684,0.2588190451025207,1.0,0,0,9,-1.8369701987210294e-16,41.0,6.0,177.125,102.0,4,0.6,0.6,Night,2,5,-0.9749279121818236,1,0,0,0
2.0,2.0,23.0,9.0,31.0,10.0,201.08333333333331,65.33333333333333,0.0,0,0,2,0.8660254037844387,0.4999999999999999,1.0,0,0,9,-1.8369701987210294e-16,29.0,8.0,178.08333333333334,56.333333333333336,4,0.6,0.6,Night,2,5,-0.9749279121818236,1,0,0,0
6.0,5.0,23.166666666666668,6.333333333333333,20.0,12.0,201.5,34.333333333333336,0.0,0,0,3,0.7071067811865476,0.7071067811865475,1.0,0,0,9,-1.8369701987210294e-16,14.0,7.0,178.33333333333334,28.0,4,0.6,0.6,Night,2,5,-0.9749279121818236,1,0,0,0
3.0,0.0,23.08333333333333,3.6666666666666665,8.0,2.0,201.33333333333331,19.666666666666668,0.0,0,0,4,0.5000000000000001,0.8660254037844386,1.0,0,0,9,-1.8369701987210294e-16,5.0,2.0,178.25,16.0,4,0.6,0.6,Night,3,5,-0.9749279121818236,1,0,0,0
6.0,2.0,23.33333333333333,5.0,13.0,30.0,201.79166666666663,13.666666666666666,0.0372,0,0,5,0.2588190451025207,0.9659258262890684,0.94,0,0,9,-1.8369701987210294e-16,7.0,28.0,178.45833333333334,8.666666666666666,4,0.62,0.5828,Night,2,5,-0.9749279121818236,1,0,0,0
2.0,7.0,23.33333333333333,3.6666666666666665,22.0,101.0,201.45833333333331,14.333333333333334,0.0372,0,0,6,6.123233995736766e-17,1.0,0.94,0,0,9,-1.8369701987210294e-16,20.0,94.0,178.125,10.666666666666666,4,0.62,0.5828,Morning,2,5,-0.9749279121818236,1,0,0,0
5.0,16.0,23.25,4.333333333333333,104.0,311.0,201.58333333333331,46.333333333333336,0.0372,0,0,7,-0.2588190451025206,0.9659258262890684,0.94,0,0,9,-1.8369701987210294e-16,99.0,295.0,178.33333333333334,42.0,4,0.62,0.5828,Morning,3,5,-0.9749279121818236,1,0,1,0
14.0,26.0,23.166666666666668,7.0,254.0,415.0,199.20833333333331,126.66666666666669,0.0372,0,0,8,-0.4999999999999998,0.8660254037844387,0.94,0,0,9,-1.8369701987210294e-16,240.0,389.0,176.04166666666666,119.66666666666669,4,0.62,0.5828,Morning,3,5,-0.9749279121818236,1,0,1,0
20.0,35.0,22.916666666666668,13.0,317.0,203.0,195.125,225.0,0.0,0,0,9,-0.7071067811865475,0.7071067811865476,1.0,0,0,9,-1.8369701987210294e-16,297.0,168.0,172.20833333333334,212.0,4,0.62,0.62,Morning,3,5,-0.9749279121818236,1,0,1,0
3.0,19.0,21.58333333333333,12.333333333333334,111.0,120.0,191.29166666666663,227.33333333333331,0.0,0,0,10,-0.8660254037844387,0.4999999999999999,1.0,0,0,9,-1.8369701987210294e-16,108.0,101.0,169.70833333333334,215.0,4,0.62,0.62,Morning,3,5,-0.9749279121818236,1,0,0,0
7.0,23.0,21.08333333333333,10.0,35.0,165.0,187.75,154.33333333333334,0.0,0,0,11,-0.9659258262890682,0.258819045102521,1.0,0,0,9,-1.8369701987210294e-16,28.0,142.0,166.66666666666666,144.33333333333334,4,0.62,0.62,Morning,3,5,-0.9749279121818236,1,0,0,0
1.0,25.0,20.166666666666668,3.6666666666666665,21.0,176.0,181.75,55.66666666666666,0.0372,0,0,12,-1.0,1.2246467991473532e-16,0.94,0,1,9,-1.8369701987210294e-16,20.0,151.0,161.58333333333334,52.0,4,0.62,0.5828,Afternoon,3,5,-0.9749279121818236,1,0,0,0
1.0,38.0,19.166666666666668,3.0,29.0,193.0,175.625,28.33333333333333,0.0,0,0,13,-0.9659258262890684,-0.2588190451025208,1.0,0,1,9,-1.8369701987210294e-16,28.0,155.0,156.45833333333334,25.33333333333333,4,0.6,0.6,Afternoon,3,5,-0.9749279121818236,1,0,0,0
7.0,41.0,17.875,3.0,34.0,183.0,169.0,28.0,0.0,0,0,14,-0.8660254037844388,-0.4999999999999997,1.0,0,1,9,-1.8369701987210294e-16,27.0,142.0,151.125,25.0,4,0.6,0.6,Afternoon,3,5,-0.9749279121818236,1,0,0,0
3.0,32.0,16.291666666666668,3.6666666666666665,24.0,181.0,162.375,29.0,0.0372,0,0,15,-0.7071067811865479,-0.7071067811865471,0.94,0,0,9,-1.8369701987210294e-16,21.0,149.0,146.08333333333334,25.33333333333333,4,0.62,0.5828,Afternoon,3,5,-0.9749279121818236,1,0,0,0
9.0,39.0,15.333333333333334,6.333333333333333,61.0,301.0,157.375,39.66666666666666,0.0372,0,0,16,-0.5000000000000004,-0.8660254037844384,0.94,0,0,9,-1.8369701987210294e-16,52.0,262.0,142.04166666666666,33.333333333333336,4,0.62,0.5828,Afternoon,3,5,-0.9749279121818236,1,0,0,0
5.0,50.0,13.916666666666666,5.666666666666667,56.0,563.0,147.16666666666666,47.0,0.0,1,0,17,-0.2588190451025206,-0.9659258262890684,1.0,0,0,9,-1.8369701987210294e-16,51.0,513.0,133.25,41.333333333333336,4,0.6,0.6,Evening,2,5,-0.9749279121818236,1,1,0,0
13.0,50.0,12.375,9.0,99.0,551.0,127.83333333333331,72.0,0.0,1,0,18,-1.8369701987210294e-16,-1.0,1.0,0,0,9,-1.8369701987210294e-16,86.0,501.0,115.45833333333331,63.0,4,0.6,0.6,Evening,1,5,-0.9749279121818236,1,1,0,0
14.0,32.0,10.875,10.666666666666666,234.0,420.0,114.625,129.66666666666666,0.0372,1,0,19,0.2588190451025203,-0.9659258262890684,0.94,0,0,9,-1.8369701987210294e-16,220.0,388.0,103.75,119.0,4,0.62,0.5828,Evening,1,5,-0.9749279121818236,1,1,0,0
16.0,35.0,10.208333333333334,14.333333333333334,248.0,285.0,107.45833333333331,193.66666666666663,0.036,0,0,20,0.5000000000000001,-0.8660254037844386,0.94,0,0,9,-1.8369701987210294e-16,232.0,250.0,97.25,179.33333333333334,4,0.6,0.564,Evening,1,5,-0.9749279121818236,1,0,0,0
21.0,27.0,9.625,17.0,179.0,221.0,103.04166666666669,220.33333333333331,0.0,0,0,21,0.7071067811865474,-0.7071067811865477,1.0,0,0,9,-1.8369701987210294e-16,158.0,194.0,93.41666666666669,203.33333333333331,4,0.6,0.6,Evening,1,5,-0.9749279121818236,1,0,0,0
17.0,21.0,9.208333333333334,18.0,138.0,187.0,99.58333333333331,188.33333333333331,0.036,0,0,22,0.8660254037844384,-0.5000000000000004,0.94,0,0,9,-1.8369701987210294e-16,121.0,166.0,90.375,170.33333333333334,4,0.6,0.564,Late Night,1,5,-0.9749279121818236,1,0,0,0
31.0,14.0,9.625,23.0,157.0,113.0,98.33333333333331,158.0,0.0,0,0,23,0.965925826289068,-0.2588190451025215,1.0,0,0,9,-1.8369701987210294e-16,126.0,99.0,88.70833333333333,135.0,4,0.58,0.58,Late Night,2,5,-0.9749279121818236,1,0,0,0
41.0,11.0,10.75,29.666666666666668,148.0,52.0,99.79166666666669,147.66666666666666,0.0,0,0,0,1.0,0.0,1.0,1,0,9,-1.8369701987210294e-16,107.0,41.0,89.04166666666667,118.0,4,0.58,0.58,Night,1,6,-0.7818314824680299,0,0,0,0
7.0,2.0,10.583333333333334,26.33333333333333,93.0,31.0,101.5,132.66666666666666,0.0348,0,0,1,0.9659258262890684,0.2588190451025207,0.94,1,0,9,-1.8369701987210294e-16,86.0,29.0,90.91666666666669,106.33333333333331,4,0.58,0.5451999999999999,Night,2,6,-0.7818314824680299,0,0,0,0
18.0,6.0,11.25,22.0,79.0,20.0,103.5,106.66666666666669,0.0348,0,0,2,0.8660254037844387,0.4999999999999999,0.94,1,0,9,-1.8369701987210294e-16,61.0,14.0,92.25,84.66666666666667,4,0.58,0.5451999999999999,Night,2,6,-0.7818314824680299,0,0,0,0
14.0,3.0,11.583333333333334,13.0,68.0,8.0,105.5,80.0,0.0348,0,0,3,0.7071067811865476,0.7071067811865475,0.94,1,0,9,-1.8369701987210294e-16,54.0,5.0,93.91666666666669,67.0,4,0.58,0.5451999999999999,Night,1,6,-0.7818314824680299,0,0,0,0
4.0,6.0,11.625,12.0,31.0,13.0,106.45833333333331,59.333333333333336,0.0336,0,0,4,0.5000000000000001,0.8660254037844386,0.94,1,0,9,-1.8369701987210294e-16,27.0,7.0,94.83333333333331,47.333333333333336,4,0.56,0.5264,Night,1,6,-0.7818314824680299,0,0,0,0
1.0,2.0,11.416666666666666,6.333333333333333,8.0,22.0,106.25,35.666666666666664,0.0336,0,0,5,0.2588190451025207,0.9659258262890684,0.94,1,0,9,-1.8369701987210294e-16,7.0,20.0,94.83333333333331,29.33333333333333,4,0.56,0.5264,Night,2,6,-0.7818314824680299,0,0,0,0
2.0,5.0,11.416666666666666,2.333333333333333,5.0,104.0,105.54166666666669,14.666666666666666,0.0336,0,0,6,6.123233995736766e-17,1.0,0.94,1,0,9,-1.8369701987210294e-16,3.0,99.0,94.125,12.333333333333334,4,0.56,0.5264,Morning,2,6,-0.7818314824680299,0,0,0,0
6.0,14.0,11.458333333333334,3.0,18.0,254.0,101.95833333333331,10.333333333333334,0.0672,0,0,7,-0.2588190451025206,0.9659258262890684,0.88,1,0,9,-1.8369701987210294e-16,12.0,240.0,90.5,7.333333333333333,4,0.56,0.4928,Morning,2,6,-0.7818314824680299,0,0,0,0
12.0,20.0,11.375,6.666666666666667,46.0,317.0,93.29166666666669,23.0,0.0579999999999999,0,0,8,-0.4999999999999998,0.8660254037844387,0.9,1,0,9,-1.8369701987210294e-16,34.0,297.0,81.91666666666667,16.333333333333332,4,0.58,0.522,Morning,2,6,-0.7818314824680299,0,0,0,0
19.0,3.0,11.333333333333334,12.333333333333334,121.0,111.0,85.125,61.66666666666666,0.072,0,0,9,-0.7071067811865475,0.7071067811865476,0.88,1,0,9,-1.8369701987210294e-16,102.0,108.0,73.79166666666667,49.333333333333336,4,0.6,0.528,Morning,2,6,-0.7818314824680299,0,0,0,0
41.0,7.0,12.916666666666666,24.0,175.0,35.0,87.79166666666667,114.0,0.072,0,0,10,-0.8660254037844387,0.4999999999999999,0.88,1,0,9,-1.8369701987210294e-16,134.0,28.0,74.875,90.0,4,0.6,0.528,Morning,2,6,-0.7818314824680299,0,0,0,0
90.0,1.0,16.375,50.0,293.0,21.0,98.54166666666669,196.33333333333331,0.1054,0,0,11,-0.9659258262890682,0.258819045102521,0.83,1,0,9,-1.8369701987210294e-16,203.0,20.0,82.16666666666667,146.33333333333334,4,0.62,0.5146,Morning,2,6,-0.7818314824680299,0,0,0,0
118.0,1.0,21.25,83.0,386.0,29.0,113.75,284.6666666666667,0.1054,0,0,12,-1.0,1.2246467991473532e-16,0.83,1,1,9,-1.8369701987210294e-16,268.0,28.0,92.5,201.66666666666663,4,0.62,0.5146,Afternoon,2,6,-0.7818314824680299,0,0,0,0
141.0,7.0,27.08333333333333,116.33333333333331,407.0,34.0,129.5,362.0,0.1407999999999999,0,0,13,-0.9659258262890684,-0.2588190451025208,0.78,1,1,9,-1.8369701987210294e-16,266.0,27.0,102.41666666666669,245.66666666666663,4,0.64,0.4992,Afternoon,1,6,-0.7818314824680299,0,0,0,0
170.0,3.0,33.875,143.0,460.0,24.0,147.25,417.6666666666667,0.1716,0,0,14,-0.8660254037844388,-0.4999999999999997,0.74,1,1,9,-1.8369701987210294e-16,290.0,21.0,113.375,274.6666666666667,4,0.66,0.4884,Afternoon,2,6,-0.7818314824680299,0,0,0,0
164.0,9.0,40.583333333333336,158.33333333333334,390.0,61.0,162.5,419.0,0.1716,0,0,15,-0.7071067811865479,-0.7071067811865471,0.74,1,0,9,-1.8369701987210294e-16,226.0,52.0,121.91666666666669,260.6666666666667,4,0.66,0.4884,Afternoon,2,6,-0.7818314824680299,0,0,0,0
168.0,5.0,47.208333333333336,167.33333333333334,452.0,56.0,178.79166666666666,434.0,0.1407999999999999,0,0,16,-0.5000000000000004,-0.8660254037844384,0.78,1,0,9,-1.8369701987210294e-16,284.0,51.0,131.58333333333334,266.6666666666667,4,0.64,0.4992,Afternoon,2,6,-0.7818314824680299,0,0,0,0
167.0,13.0,53.958333333333336,166.33333333333334,449.0,99.0,195.16666666666663,430.3333333333333,0.1716,1,0,17,-0.2588190451025206,-0.9659258262890684,0.74,1,0,9,-1.8369701987210294e-16,282.0,86.0,141.20833333333334,264.0,4,0.66,0.4884,Evening,1,6,-0.7818314824680299,0,0,0,0
180.0,14.0,60.91666666666666,171.66666666666666,426.0,234.0,208.79166666666663,442.3333333333333,0.1407999999999999,1,0,18,-1.8369701987210294e-16,-1.0,0.78,1,0,9,-1.8369701987210294e-16,246.0,220.0,147.875,270.6666666666667,4,0.64,0.4992,Evening,1,6,-0.7818314824680299,0,0,0,0
157.0,16.0,66.875,168.0,400.0,248.0,215.70833333333331,425.0,0.0744,1,0,19,0.2588190451025203,-0.9659258262890684,0.88,1,0,9,-1.8369701987210294e-16,243.0,232.0,148.83333333333334,257.0,4,0.62,0.5456,Evening,1,6,-0.7818314824680299,0,0,0,0
77.0,21.0,69.41666666666667,138.0,308.0,179.0,218.20833333333331,378.0,0.1054,0,0,20,0.5000000000000001,-0.8660254037844386,0.83,1,0,9,-1.8369701987210294e-16,231.0,158.0,148.79166666666666,240.0,4,0.62,0.5146,Evening,1,6,-0.7818314824680299,0,0,0,0
77.0,17.0,71.75,103.66666666666669,243.0,138.0,220.875,317.0,0.1054,0,0,21,0.7071067811865474,-0.7071067811865477,0.83,1,0,9,-1.8369701987210294e-16,166.0,121.0,149.125,213.33333333333331,4,0.62,0.5146,Evening,1,6,-0.7818314824680299,0,0,0,0
66.0,31.0,73.79166666666667,73.33333333333333,222.0,157.0,224.375,257.6666666666667,0.0744,0,0,22,0.8660254037844384,-0.5000000000000004,0.88,1,0,9,-1.8369701987210294e-16,156.0,126.0,150.58333333333334,184.33333333333331,4,0.62,0.5456,Late Night,2,6,-0.7818314824680299,0,0,0,0
50.0,41.0,74.58333333333333,64.33333333333333,193.0,148.0,225.875,219.33333333333331,0.072,0,0,23,0.965925826289068,-0.2588190451025215,0.88,1,0,9,-1.8369701987210294e-16,143.0,107.0,151.29166666666666,155.0,4,0.6,0.528,Late Night,2,6,-0.7818314824680299,0,0,0,0
27.0,7.0,74.0,47.66666666666666,150.0,93.0,225.95833333333331,188.33333333333331,0.072,0,0,0,1.0,0.0,0.88,1,0,9,-1.8369701987210294e-16,123.0,86.0,151.95833333333334,140.66666666666666,4,0.6,0.528,Night,2,0,0.0,0,0,0,0
37.0,18.0,75.25,38.0,173.0,79.0,229.29166666666663,172.0,0.072,0,0,1,0.9659258262890684,0.2588190451025207,0.88,1,0,9,-1.8369701987210294e-16,136.0,61.0,154.04166666666666,134.0,4,0.6,0.528,Night,2,0,0.0,0,0,0,0
31.0,14.0,75.79166666666667,31.666666666666668,124.0,68.0,231.16666666666663,149.0,0.036,0,0,2,0.8660254037844387,0.4999999999999999,0.94,1,0,9,-1.8369701987210294e-16,93.0,54.0,155.375,117.33333333333331,4,0.6,0.564,Night,3,0,0.0,0,0,0,0
27.0,4.0,76.33333333333333,31.666666666666668,106.0,31.0,232.75,134.33333333333334,0.036,0,0,3,0.7071067811865476,0.7071067811865475,0.94,1,0,9,-1.8369701987210294e-16,79.0,27.0,156.41666666666666,102.66666666666669,4,0.6,0.564,Night,3,0,0.0,0,0,0,0
20.0,1.0,77.0,26.0,59.0,8.0,233.91666666666663,96.33333333333331,0.036,0,0,4,0.5000000000000001,0.8660254037844386,0.94,1,0,9,-1.8369701987210294e-16,39.0,7.0,156.91666666666666,70.33333333333333,4,0.6,0.564,Night,3,0,0.0,0,0,0,0
3.0,2.0,77.08333333333333,16.666666666666668,8.0,5.0,233.91666666666663,57.66666666666666,0.072,0,0,5,0.2588190451025207,0.9659258262890684,0.88,1,0,9,-1.8369701987210294e-16,5.0,3.0,156.83333333333334,41.0,4,0.6,0.528,Night,1,0,0.0,0,0,0,0
1.0,6.0,77.04166666666667,8.0,3.0,18.0,233.83333333333331,23.33333333333333,0.072,0,0,6,6.123233995736766e-17,1.0,0.88,1,0,9,-1.8369701987210294e-16,2.0,12.0,156.79166666666666,15.333333333333334,4,0.6,0.528,Morning,2,0,0.0,0,0,0,0
4.0,12.0,76.95833333333333,2.6666666666666665,17.0,46.0,233.79166666666663,9.333333333333334,0.036,0,0,7,-0.2588190451025206,0.9659258262890684,0.94,1,0,9,-1.8369701987210294e-16,13.0,34.0,156.83333333333334,6.666666666666667,4,0.6,0.564,Morning,2,0,0.0,0,0,0,0
15.0,19.0,77.08333333333333,6.666666666666667,38.0,121.0,233.45833333333331,19.33333333333333,0.0744,0,0,8,-0.4999999999999998,0.8660254037844387,0.88,1,0,9,-1.8369701987210294e-16,23.0,102.0,156.375,12.666666666666666,4,0.62,0.5456,Morning,2,0,0.0,0,0,0,0
27.0,41.0,77.41666666666667,15.333333333333334,86.0,175.0,232.0,47.0,0.1088,0,0,9,-0.7071067811865475,0.7071067811865476,0.83,1,0,9,-1.8369701987210294e-16,59.0,134.0,154.58333333333334,31.666666666666668,4,0.64,0.5312,Morning,2,0,0.0,0,0,0,0
55.0,90.0,78.0,32.333333333333336,155.0,293.0,231.16666666666663,93.0,0.1088,0,0,10,-0.8660254037844387,0.4999999999999999,0.83,1,0,9,-1.8369701987210294e-16,100.0,203.0,153.16666666666666,60.66666666666666,4,0.64,0.5312,Morning,2,0,0.0,0,0,0,0
85.0,118.0,77.79166666666667,55.66666666666666,275.0,386.0,230.41666666666663,172.0,0.1452,0,0,11,-0.9659258262890682,0.258819045102521,0.78,1,0,9,-1.8369701987210294e-16,190.0,268.0,152.625,116.33333333333331,4,0.66,0.5148,Morning,2,0,0.0,0,0,0,0
131.0,141.0,78.33333333333333,90.33333333333331,361.0,407.0,229.375,263.6666666666667,0.1452,0,0,12,-1.0,1.2246467991473532e-16,0.78,1,1,9,-1.8369701987210294e-16,230.0,266.0,151.04166666666666,173.33333333333334,4,0.66,0.5148,Afternoon,2,0,0.0,0,0,0,0
143.0,170.0,78.41666666666667,119.66666666666669,413.0,460.0,229.625,349.6666666666667,0.1768,0,0,13,-0.9659258262890684,-0.2588190451025208,0.74,1,1,9,-1.8369701987210294e-16,270.0,290.0,151.20833333333334,230.0,4,0.68,0.5032,Afternoon,2,0,0.0,0,0,0,0
122.0,164.0,76.41666666666667,132.0,369.0,390.0,225.83333333333331,381.0,0.1452,0,0,14,-0.8660254037844388,-0.4999999999999997,0.78,1,1,9,-1.8369701987210294e-16,247.0,226.0,149.41666666666666,249.0,4,0.66,0.5148,Afternoon,2,0,0.0,0,0,0,0
116.0,168.0,74.41666666666667,127.0,347.0,452.0,224.04166666666663,376.3333333333333,0.1452,0,0,15,-0.7071067811865479,-0.7071067811865471,0.78,1,0,9,-1.8369701987210294e-16,231.0,284.0,149.625,249.33333333333331,4,0.66,0.5148,Afternoon,2,0,0.0,0,0,0,0
119.0,167.0,72.375,119.0,353.0,449.0,219.91666666666663,356.3333333333333,0.21,0,0,16,-0.5000000000000004,-0.8660254037844384,0.7,1,0,9,-1.8369701987210294e-16,234.0,282.0,147.54166666666666,237.33333333333331,4,0.7,0.4899999999999999,Afternoon,1,0,0.0,0,0,0,0
144.0,180.0,71.41666666666667,126.33333333333331,464.0,426.0,220.54166666666663,388.0,0.1768,1,0,17,-0.2588190451025206,-0.9659258262890684,0.74,1,0,9,-1.8369701987210294e-16,320.0,246.0,149.125,261.6666666666667,4,0.68,0.5032,Evening,1,0,0.0,0,0,0,0
145.0,157.0,69.95833333333333,136.0,420.0,400.0,220.29166666666663,412.3333333333333,0.1768,1,0,18,-1.8369701987210294e-16,-1.0,0.74,1,0,9,-1.8369701987210294e-16,275.0,243.0,150.33333333333334,276.3333333333333,4,0.68,0.5032,Evening,1,0,0.0,0,0,0,0
125.0,77.0,68.625,138.0,404.0,308.0,220.45833333333331,429.3333333333333,0.1088,1,0,19,0.2588190451025203,-0.9659258262890684,0.83,1,0,9,-1.8369701987210294e-16,279.0,231.0,151.83333333333334,291.3333333333333,4,0.64,0.5312,Evening,1,0,0.0,0,0,0,0
87.0,77.0,69.04166666666667,119.0,329.0,243.0,221.33333333333331,384.3333333333333,0.1088,0,0,20,0.5000000000000001,-0.8660254037844386,0.83,1,0,9,-1.8369701987210294e-16,242.0,166.0,152.29166666666666,265.3333333333333,4,0.64,0.5312,Evening,1,0,0.0,0,0,0,0
51.0,66.0,67.95833333333333,87.66666666666667,186.0,222.0,218.95833333333331,306.3333333333333,0.0372,0,0,21,0.7071067811865474,-0.7071067811865477,0.94,1,0,9,-1.8369701987210294e-16,135.0,156.0,151.0,218.66666666666663,4,0.62,0.5828,Evening,1,0,0.0,0,0,0,0
24.0,50.0,66.20833333333333,54.0,137.0,193.0,215.41666666666663,217.33333333333331,0.0744,0,0,22,0.8660254037844384,-0.5000000000000004,0.88,1,0,9,-1.8369701987210294e-16,113.0,143.0,149.20833333333334,163.33333333333334,4,0.62,0.5456,Late Night,1,0,0.0,0,0,0,0
20.0,27.0,64.95833333333333,31.666666666666668,104.0,150.0,211.70833333333331,142.33333333333334,0.0372,0,0,23,0.965925826289068,-0.2588190451025215,0.94,1,0,9,-1.8369701987210294e-16,84.0,123.0,146.75,110.66666666666669,4,0.62,0.5828,Late Night,2,0,0.0,0,0,0,0
12.0,37.0,64.33333333333333,18.666666666666668,79.0,173.0,208.75,106.66666666666669,0.0372,0,0,0,1.0,0.0,0.94,0,0,9,-1.8369701987210294e-16,67.0,136.0,144.41666666666666,88.0,4,0.62,0.5828,Night,2,1,0.7818314824680298,1,0,0,0
6.0,31.0,63.04166666666666,12.666666666666666,29.0,124.0,202.75,70.66666666666667,0.0744,0,0,1,0.9659258262890684,0.2588190451025207,0.88,0,0,9,-1.8369701987210294e-16,23.0,93.0,139.70833333333334,58.0,4,0.62,0.5456,Night,2,1,0.7818314824680298,1,0,0,0
3.0,27.0,61.875,7.0,17.0,106.0,198.29166666666663,41.66666666666666,0.0744,0,0,2,0.8660254037844387,0.4999999999999999,0.88,0,0,9,-1.8369701987210294e-16,14.0,79.0,136.41666666666666,34.666666666666664,4,0.62,0.5456,Night,2,1,0.7818314824680298,1,0,0,0
4.0,20.0,60.91666666666666,4.333333333333333,8.0,59.0,194.20833333333331,18.0,0.0372,0,0,3,0.7071067811865476,0.7071067811865475,0.94,0,0,9,-1.8369701987210294e-16,4.0,39.0,133.29166666666666,13.666666666666666,4,0.62,0.5828,Night,2,1,0.7818314824680298,1,0,0,0
0.0,3.0,60.083333333333336,2.333333333333333,5.0,8.0,191.95833333333331,10.0,0.0372,0,0,4,0.5000000000000001,0.8660254037844386,0.94,0,0,9,-1.8369701987210294e-16,5.0,5.0,131.875,7.666666666666667,4,0.62,0.5828,Night,2,1,0.7818314824680298,1,0,0,0
2.0,1.0,60.04166666666666,2.0,6.0,3.0,191.875,6.333333333333333,0.0744,0,0,5,0.2588190451025207,0.9659258262890684,0.88,0,0,9,-1.8369701987210294e-16,4.0,2.0,131.83333333333334,4.333333333333333,4,0.62,0.5456,Night,2,1,0.7818314824680298,1,0,0,0
0.0,4.0,60.0,0.6666666666666666,25.0,17.0,192.79166666666663,12.0,0.0372,0,0,6,6.123233995736766e-17,1.0,0.94,0,0,9,-1.8369701987210294e-16,25.0,13.0,132.79166666666666,11.333333333333334,4,0.62,0.5828,Morning,2,1,0.7818314824680298,1,0,0,0
6.0,15.0,60.083333333333336,2.6666666666666665,113.0,38.0,196.79166666666663,48.0,0.0372,0,0,7,-0.2588190451025206,0.9659258262890684,0.94,0,0,9,-1.8369701987210294e-16,107.0,23.0,136.70833333333334,45.333333333333336,4,0.62,0.5828,Morning,2,1,0.7818314824680298,1,0,1,0
17.0,27.0,60.16666666666666,7.666666666666667,332.0,86.0,209.04166666666663,156.66666666666666,0.0372,0,0,8,-0.4999999999999998,0.8660254037844387,0.94,0,0,9,-1.8369701987210294e-16,315.0,59.0,148.875,149.0,4,0.62,0.5828,Morning,2,1,0.7818314824680298,1,0,1,0
29.0,55.0,60.25,17.333333333333332,355.0,155.0,220.25,266.6666666666667,0.0703999999999999,0,0,9,-0.7071067811865475,0.7071067811865476,0.89,0,0,9,-1.8369701987210294e-16,326.0,100.0,160.0,249.33333333333331,4,0.64,0.5696,Morning,2,1,0.7818314824680298,1,0,1,0
44.0,85.0,59.79166666666666,30.0,205.0,275.0,222.33333333333331,297.3333333333333,0.0703999999999999,0,0,10,-0.8660254037844387,0.4999999999999999,0.89,0,0,9,-1.8369701987210294e-16,161.0,190.0,162.54166666666666,267.3333333333333,4,0.64,0.5696,Morning,2,1,0.7818314824680298,1,0,0,0
37.0,131.0,57.79166666666666,36.66666666666666,154.0,361.0,217.29166666666663,238.0,0.1427999999999999,0,0,11,-0.9659258262890682,0.258819045102521,0.79,0,0,9,-1.8369701987210294e-16,117.0,230.0,159.5,201.33333333333331,4,0.68,0.5372,Morning,1,1,0.7818314824680298,1,0,0,0
43.0,143.0,54.125,41.333333333333336,159.0,413.0,208.875,172.66666666666666,0.1427999999999999,0,0,12,-1.0,1.2246467991473532e-16,0.79,0,1,9,-1.8369701987210294e-16,116.0,270.0,154.75,131.33333333333334,4,0.68,0.5372,Afternoon,2,1,0.7818314824680298,1,0,0,0
48.0,122.0,50.16666666666666,42.66666666666666,209.0,369.0,200.375,174.0,0.182,0,0,13,-0.9659258262890684,-0.2588190451025208,0.74,0,1,9,-1.8369701987210294e-16,161.0,247.0,150.20833333333334,131.33333333333334,4,0.7,0.518,Afternoon,2,1,0.7818314824680298,1,0,0,0
48.0,116.0,47.083333333333336,46.333333333333336,187.0,347.0,192.79166666666663,185.0,0.21,0,0,14,-0.8660254037844388,-0.4999999999999997,0.7,0,1,9,-1.8369701987210294e-16,139.0,231.0,145.70833333333334,138.66666666666666,4,0.7,0.4899999999999999,Afternoon,1,1,0.7818314824680298,1,0,0,0
